date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,TSLA,AMD,NFLX,CRM,ORCL,ADBE,AVGO,QCOM,INTC,BTC-USD,ETH-USD,SOL-USD
2021-11-03,147.7589569091797,320.5489196777344,26.481359481811523,145.2161865234375,169.1999969482422,328.73321533203125,404.6199951171875,130.52999877929688,68.8290023803711,297.216064453125,90.19541931152344,655.1799926757812,49.73830032348633,124.21348571777344,46.41227722167969,62970.046875,4607.19384765625,242.89881896972656
2021-11-04,147.24205017089844,322.890625,29.670312881469727,146.8699188232422,173.85000610351562,332.9263916015625,409.9700012207031,137.5,66.83999633789062,302.2696228027344,89.70762634277344,674.0800170898438,50.31144714355469,140.0271759033203,46.660831451416016,61452.23046875,4537.32421875,247.3877716064453
2021-11-05,147.7694854736328,322.52593994140625,29.62152862548828,147.44891357421875,175.94949340820312,338.1604309082031,407.36334228515625,136.33999633789062,64.5719985961914,301.4944152832031,89.06973266601562,662.719970703125,51.25602722167969,146.23426818847656,47.226593017578125,61125.67578125,4486.2431640625,236.47433471679688
2021-11-08,146.948974609375,323.41851806640625,30.668916702270508,147.62623596191406,174.44900512695312,335.6722717285156,387.6466674804688,150.16000366210938,65.1449966430664,304.1535949707031,89.24796295166016,666.02001953125,51.25877380371094,148.7637481689453,47.81088638305664,67566.828125,4812.08740234375,248.46717834472656
2021-11-09,147.31040954589844,322.4204406738281,30.522554397583008,147.51478576660156,178.81149291992188,332.4505310058594,341.1666564941406,148.9199981689453,65.5989990234375,303.9082946777344,88.7320327758789,667.9199829101562,51.15330505371094,149.56207275390625,47.48627853393555,66971.828125,4735.06884765625,239.213134765625
2021-11-10,144.48745727539062,317.4777526855469,29.329809188842773,144.518310546875,174.1024932861328,324.7878723144531,355.9833374023437,139.8699951171875,64.69100189208984,294.056396484375,88.01907348632812,647.5,50.32521438598633,143.3369903564453,47.07819747924805,64995.23046875,4636.17431640625,233.77952575683597
2021-11-11,144.43858337402344,319.0421142578125,30.256731033325195,144.39251708984375,173.625,324.88690185546875,354.5033264160156,146.00999450683594,65.75800323486328,297.3044128417969,88.21609497070312,643.1699829101562,50.933223724365234,147.48106384277344,46.864871978759766,64949.9609375,4730.38427734375,234.24075317382807
2021-11-12,146.50946044921875,323.159423828125,30.256731033325195,147.27655029296875,176.25750732421875,337.9225158691406,344.47332763671875,147.88999938964844,68.26100158691406,300.9056396484375,87.74703979492188,657.5999755859375,51.65035629272461,147.947509765625,46.660831451416016,64155.94140625,4667.115234375,228.5020904541016
2021-11-15,146.51922607421875,322.5355834960937,29.89332771301269,147.05270385742188,177.28399658203125,344.534423828125,337.7966613769531,146.49000549316406,67.93299865722656,299.7673645019531,88.19731903076172,659.72998046875,51.88419723510742,151.14971923828125,46.67010116577149,63557.87109375,4557.50390625,237.55360412597656
2021-11-16,147.49598693847656,325.83697509765625,30.0705509185791,146.4821319580078,177.03500366210938,339.9744567871094,351.57666015625,152.4499969482422,68.73999786376953,301.3374328613281,89.6888656616211,671.030029296875,52.15932083129883,163.07952880859375,46.939083099365234,60161.24609375,4216.365234375,219.2390289306641
2021-11-17,149.92822265625,326.05810546875,29.1326847076416,146.65150451660156,177.4499969482422,337.8034973144531,363.0033264160156,151.33999633789062,69.16899871826172,302.2499694824219,89.42618560791016,670.6699829101562,52.23909759521485,164.63125610351562,46.58662796020508,60368.01171875,4287.59375,218.7152404785156
2021-11-18,154.20657348632812,328.1253662109375,31.536096572875977,148.42613220214844,184.8029937744141,335.7416381835937,365.4599914550781,155.02000427246094,68.2020034790039,297.3141784667969,88.79767608642578,670.9600219726562,52.713226318359375,167.1248779296875,46.07653045654297,56942.13671875,4000.65087890625,195.48741149902344
2021-11-19,156.8243865966797,329.8944702148437,32.84035110473633,147.52272033691406,183.82850646972656,342.2940673828125,379.0199890136719,155.41000366210938,67.87999725341797,295.5282897949219,88.1504135131836,688.3699951171875,52.15473937988281,165.94088745117188,45.92813491821289,58119.578125,4298.306640625,215.28001403808597
2021-11-22,157.28347778320312,326.74078369140625,31.81586265563965,144.92295837402344,178.6284942626953,338.0414733886719,385.6233215332031,152.52000427246094,65.91999816894531,291.2793884277344,88.75077056884766,673.5700073242188,50.73879623413086,162.71176147460938,46.21565628051758,56289.2890625,4088.457763671875,215.73727416992188
2021-11-23,157.66444396972656,324.6736145019531,31.606786727905277,144.40785217285156,179.0019989013672,334.3141784667969,369.6766662597656,149.9199981689453,65.40599822998047,285.9609680175781,87.18421936035156,665.1599731445312,50.90754318237305,162.2991485595703,45.53860092163086,57569.07421875,4340.763671875,221.8368988037109
2021-11-24,158.18214416503906,324.8946838378906,32.53071212768555,144.74266052246094,179.02049255371094,338.0910339355469,372.0,157.8000030517578,65.8290023803711,283.7530517578125,87.7845687866211,668.3200073242188,51.23860168457031,162.09286499023438,46.15072250366211,56280.42578125,4239.9814453125,214.92153930664065
2021-11-26,153.171142578125,316.98175048828125,31.364850997924805,140.84275817871094,175.22799682617188,330.2201843261719,360.6400146484375,154.80999755859375,66.56400299072266,278.8860168457031,86.61198425292969,662.0999755859375,50.125301361083984,157.63490295410156,45.24180603027344,53569.765625,4030.908935546875,191.51174926757807
2021-11-29,156.5215606689453,323.6640930175781,33.229644775390625,144.15872192382812,178.07850646972656,335.08740234375,378.9966735839844,161.91000366210938,66.38400268554688,291.1812744140625,87.18421936035156,687.489990234375,51.75305938720703,164.81069946289062,46.373313903808594,57806.56640625,4445.10498046875,204.31936645507807
2021-11-30,161.46414184570312,317.8567199707031,32.53269958496094,140.55996704101562,175.35350036621094,321.63555908203125,381.586669921875,158.3699951171875,64.19000244140625,279.6219177246094,85.1204605102539,669.8499755859375,50.775482177734375,161.95828247070312,45.631343841552734,57005.42578125,4631.47900390625,208.6709899902344
2021-12-01,160.9464874267578,317.3663330078125,31.30097961425781,139.72195434570312,172.18600463867188,307.8962097167969,365.0,149.11000061035156,61.777000427246094,246.78875732421875,84.1917724609375,657.4099731445312,50.87453079223633,158.13172912597656,45.07485580444336,57229.828125,4586.990234375,229.7992401123047
2021-12-02,159.9598846435547,316.7990417480469,31.98903465270996,141.618408203125,171.8679962158203,307.6880187988281,361.5333251953125,150.67999267578125,61.64699935913086,256.3070678710937,84.41688537597656,671.8800048828125,50.66268157958984,159.39227294921875,45.90958404541016,56477.81640625,4511.30224609375,233.9930419921875
2021-12-03,158.0844268798828,310.56866455078125,30.56214714050293,140.66302490234375,169.489501953125,304.1689147949219,338.3233337402344,144.00999450683594,60.2130012512207,253.4810333251953,82.77528381347656,616.530029296875,51.18266296386719,158.9240264892578,45.67771911621094,53598.24609375,4220.7060546875,211.22439575195312
2021-12-06,161.48370361328125,313.6261901855469,29.9089412689209,141.8056182861328,171.36849975585938,315.1029357910156,336.336669921875,139.05999755859375,61.26900100708008,253.9029541015625,83.43193054199219,622.0399780273438,51.8117561340332,157.9696807861328,47.29150772094727,50582.625,4358.7373046875,194.19921875
2021-12-07,167.2076873779297,322.0199890136719,32.28874588012695,145.88133239746094,176.1645050048828,319.9999084472656,350.5833435058594,144.85000610351562,62.55799865722656,261.98858642578125,84.47319793701172,649.9600219726562,54.14291763305664,165.41567993164062,48.75691604614258,50700.0859375,4315.0615234375,190.59690856933597
2021-12-08,171.01719665527344,322.0679626464844,31.6903133392334,146.78968811035156,176.1580047607422,327.6824645996094,356.32000732421875,145.24000549316406,62.80799865722656,261.3213195800781,83.43193054199219,653.0999755859375,53.97417068481445,164.43431091308594,47.99638366699219,50504.796875,4439.35791015625,194.6217041015625
2021-12-09,170.50924682617188,320.2699890136719,30.360010147094727,146.24685668945312,174.17100524902344,326.9488525390625,334.6000061035156,138.10000610351562,61.09999847412109,259.3685913085937,83.27244567871094,632.5700073242188,53.50280380249024,164.10116577148438,46.81849670410156,47672.12109375,4119.81591796875,181.17808532714844
2021-12-10,175.2857666015625,329.3464050292969,30.06925392150879,146.60643005371094,172.21200561523438,326.8795166015625,339.010009765625,138.5500030517578,61.16600036621094,261.0465087890625,96.27410125732422,654.4500122070312,57.92851257324219,165.55978393554688,46.920528411865234,47243.3046875,3908.49609375,167.954833984375
2021-12-13,171.66192626953125,326.32733154296875,28.04094123840332,144.4519500732422,169.5675048828125,331.57818603515625,322.1366577148437,133.8000030517578,60.45600128173828,260.7816162109375,94.64186096191406,658.2999877929688,57.00962829589844,165.05555725097656,46.373313903808594,46737.48046875,3784.226806640625,155.2130584716797
2021-12-14,170.28463745117188,315.6933898925781,28.216188430786133,142.55055236816406,169.0915069580078,330.834716796875,319.5033264160156,135.60000610351562,59.79899978637695,250.80210876464844,93.70380401611328,614.8599853515625,56.39060974121094,163.84906005859375,46.09507751464844,46612.6328125,3745.4404296875,153.34144592285156
2021-12-15,175.13931274414062,321.7603454589844,30.329137802124023,145.0606231689453,173.31500244140625,338.6858215332031,325.3299865722656,146.5,60.50400161743164,255.16873168945312,97.23094177246094,630.3300170898438,58.67866516113281,170.4217529296875,46.994720458984375,48896.72265625,4018.388671875,178.34078979492188
2021-12-16,168.2626190185547,312.3858947753906,28.26597595214844,143.0834503173828,168.87100219726562,331.9846496582031,308.97332763671875,138.63999938964844,59.10599899291992,248.3784027099609,96.82757568359376,566.0900268554688,56.91975021362305,160.40061950683594,47.14311218261719,47665.42578125,3962.4697265625,176.9546661376953
2021-12-17,167.16867065429688,311.3282470703125,27.68247413635254,140.3890838623047,170.0175018310547,330.8843688964844,310.8566589355469,137.75,58.67300033569336,248.19195556640625,90.63629913330078,556.6400146484375,58.229305267333984,159.18516540527344,46.94834518432617,46202.14453125,3879.486572265625,175.5032958984375
2021-12-20,165.8108673095703,307.5879821777344,27.60082244873047,140.27220153808594,167.07899475097656,322.6169128417969,299.9800109863281,135.8000030517578,59.374000549316406,242.57913208007807,85.96473693847656,549.77001953125,59.15277862548828,159.068115234375,46.0023307800293,46880.27734375,3933.844482421875,173.67178344726562
