date,ticker,vol30,vol90
2025-10-16,NFLX,0.22064425383294492,0.24341484073395844
2025-10-16,CRM,0.3142742397639306,0.280259956777937
2025-10-16,ORCL,1.1580896061930253,0.762162269788541
2025-10-16,ADBE,0.23633138202998,0.260730147955796
2025-10-16,AVGO,0.57899609310168,0.407529990837216
2025-10-16,QCOM,0.3255499746164888,0.28507940847911595
2025-10-16,INTC,0.8234204449893416,0.6466792760445794
2025-10-16,BTC-USD,0.36713479408391886,0.320575137005323
2025-10-16,ETH-USD,0.6977942250379723,0.6834780238232284
2025-10-16,SOL-USD,0.8500549287121024,0.74140044565102
2025-10-17,AAPL,0.2541967014238356,0.23486760314205715
2025-10-17,MSFT,0.14712439838501837,0.15781479472613627
2025-10-17,NVDA,0.3428484008959533,0.29301210586020765
2025-10-17,GOOGL,0.23431825067517179,0.26454586198827557
2025-10-17,AMZN,0.2492553475182905,0.2762892510595636
2025-10-17,META,0.227465690500487,0.2967294365613871
2025-10-17,TSLA,0.5282407817902485,0.4848451341693058
2025-10-17,AMD,0.8548911975458089,0.6300454076717006
2025-10-17,NFLX,0.2232486956313585,0.2427941054563399
2025-10-17,CRM,0.3053633532332888,0.2798917890481188
2025-10-17,ORCL,1.1786443708058787,0.772849981982025
2025-10-17,ADBE,0.23565050316177777,0.26187122240518257
2025-10-17,AVGO,0.5167247507572896,0.40862641332587374
2025-10-17,QCOM,0.325865556291474,0.28248138017782654
2025-10-17,INTC,0.8219148027515437,0.6354937633129691
2025-10-17,BTC-USD,0.36982948023633755,0.321673362019474
2025-10-17,ETH-USD,0.6987708549375579,0.6802495177872899
2025-10-17,SOL-USD,0.8506170702506526,0.7410061768661192
2025-10-20,AAPL,0.27477268397997057,0.23993098262153906
2025-10-20,MSFT,0.1470598515399155,0.15799867138051252
2025-10-20,NVDA,0.3430852470859519,0.29263941635985397
2025-10-20,GOOGL,0.23545316666391797,0.2642849665938363
2025-10-20,AMZN,0.24992028660919446,0.27547545697549625
2025-10-20,META,0.2368420194679425,0.29803803343092644
2025-10-20,TSLA,0.5253330861009864,0.48544454791391073
2025-10-20,AMD,0.8550801167090785,0.6299161643632605
2025-10-20,NFLX,0.24380766576850368,0.24786493239573337
2025-10-20,CRM,0.3338723422412283,0.29038861637108304
2025-10-20,ORCL,1.189707801188157,0.7780583517435361
2025-10-20,ADBE,0.23862067128993383,0.2673674982442046
2025-10-20,AVGO,0.5087583068343722,0.40562552860304796
2025-10-20,QCOM,0.3315033189354612,0.28474110876777187
2025-10-20,INTC,0.8215918601765034,0.6254844101741518
2025-10-20,BTC-USD,0.3855198654169397,0.32727433879504175
2025-10-20,ETH-USD,0.7090885899178543,0.6819188917271151
2025-10-20,SOL-USD,0.8454339703275384,0.742685512411148
2025-10-21,AAPL,0.2693392759321675,0.23993221785648078
2025-10-21,MSFT,0.1470425633374893,0.15665743823181266
2025-10-21,NVDA,0.3427130470055574,0.2924658606026739
2025-10-21,GOOGL,0.23946805644219063,0.26746626486177494
2025-10-21,AMZN,0.2606453366527493,0.2787132961054869
2025-10-21,META,0.23034897605563173,0.2980229703323913
2025-10-21,TSLA,0.5280958875963493,0.48404210243228457
2025-10-21,AMD,0.8578416369700341,0.6286679860321244
2025-10-21,NFLX,0.23981537613538007,0.24778051528403008
2025-10-21,CRM,0.3491906558362387,0.2965751469063684
2025-10-21,ORCL,1.1903494486517576,0.7480664787331021
2025-10-21,ADBE,0.2658505379055191,0.2768664805942691
2025-10-21,AVGO,0.5058954972210988,0.4071434252686423
2025-10-21,QCOM,0.33068506018248944,0.2850647413346178
2025-10-21,INTC,0.8212119898838389,0.6255724391365739
2025-10-21,BTC-USD,0.3892234675156583,0.3260413165028971
2025-10-21,ETH-USD,0.7125851642121385,0.6789590321073025
2025-10-21,SOL-USD,0.8455749836607357,0.7381845352008121
2025-10-22,AAPL,0.2543375977810373,0.24050102565470832
2025-10-22,MSFT,0.14737138837630795,0.1560834358077354
2025-10-22,NVDA,0.3254336830678705,0.29003157014845854
2025-10-22,GOOGL,0.23941804849797318,0.2669376975424954
2025-10-22,AMZN,0.24859197120313375,0.2803488383185015
2025-10-22,META,0.22492319173723288,0.2968033626869626
2025-10-22,TSLA,0.5300778288676846,0.4837726292332901
2025-10-22,AMD,0.8686823338365506,0.6306995948929285
2025-10-22,NFLX,0.37588798379998345,0.29996104822897557
2025-10-22,CRM,0.3390420955506461,0.29486512185279173
2025-10-22,ORCL,0.5463689486574651,0.7383099956653401
2025-10-22,ADBE,0.26537642451599214,0.26308592277260395
2025-10-22,AVGO,0.41500301175687165,0.4038472006923964
2025-10-22,QCOM,0.3306833837874798,0.28166128883875285
2025-10-22,INTC,0.8327227099882984,0.6257718055308832
2025-10-22,BTC-USD,0.3837761465539986,0.32629287203149826
2025-10-22,ETH-USD,0.7129854046914053,0.6778549150135029
2025-10-22,SOL-USD,0.8421490107250567,0.7384866723660376
2025-10-23,AAPL,0.2526362247182261,0.24023092012288222
2025-10-23,MSFT,0.14742115872514358,0.15554465189697675
2025-10-23,NVDA,0.32658972661739866,0.28900536951116107
2025-10-23,GOOGL,0.23948132603057654,0.2666207015256602
2025-10-23,AMZN,0.2529490879706448,0.2796195019560308
2025-10-23,META,0.22495433873937545,0.29299655973471944
2025-10-23,TSLA,0.5087193674596692,0.4846404995724852
2025-10-23,AMD,0.861387669429027,0.6165070914030683
2025-10-23,NFLX,0.36342631077254844,0.2993279734629239
2025-10-23,CRM,0.3375247779249101,0.2928779669977124
2025-10-23,ORCL,0.5267434640557587,0.7383357757302667
2025-10-23,ADBE,0.26537272060249856,0.25920441923634585
2025-10-23,AVGO,0.41023460177485854,0.4037262864583102
2025-10-23,QCOM,0.32817718989359373,0.28090146903750945
2025-10-23,INTC,0.8320042126149781,0.6261868701073878
2025-10-23,BTC-USD,0.3874731403471335,0.32815481725386864
2025-10-23,ETH-USD,0.7093050525595849,0.67708836462891
2025-10-23,SOL-USD,0.8618537411056829,0.7448562458269344
2025-10-24,AAPL,0.25071538087528866,0.23897045615146917
2025-10-24,MSFT,0.1397381505165737,0.15565583803140867
2025-10-24,NVDA,0.3323741029702384,0.290661605241377
2025-10-24,GOOGL,0.2503690140114373,0.268923143983739
2025-10-24,AMZN,0.25591722522218385,0.2803436270012124
2025-10-24,META,0.22487473313711787,0.29284077905477957
2025-10-24,TSLA,0.48133270097980546,0.4834977605159918
2025-10-24,AMD,0.879457568487941,0.6271126692802
2025-10-24,NFLX,0.3647403389353985,0.3005002942109775
2025-10-24,CRM,0.3343132197760081,0.29279950562770973
2025-10-24,ORCL,0.50768099730788,0.737811347500771
2025-10-24,ADBE,0.2652031298231089,0.24716551019518376
2025-10-24,AVGO,0.4191474256173917,0.40505906807937164
2025-10-24,QCOM,0.329064720604529,0.27981176190823864
2025-10-24,INTC,0.8253902271618655,0.6261817364339384
2025-10-24,BTC-USD,0.38813827357490355,0.32647818197927336
2025-10-24,ETH-USD,0.6897087284819859,0.676899393629116
2025-10-24,SOL-USD,0.8420488934956674,0.7438107960609737
2025-10-27,AAPL,0.2558031561548395,0.24115326211438287
2025-10-27,MSFT,0.14295934599819093,0.1573129268343925
2025-10-27,NVDA,0.34090570765801453,0.29348702604620885
2025-10-27,GOOGL,0.2383436742292743,0.27198091739946223
2025-10-27,AMZN,0.25494481630339794,0.2803533738480994
2025-10-27,META,0.22765690514481135,0.29402635966314467
2025-10-27,TSLA,0.4861517723167222,0.4873707947716109
2025-10-27,AMD,0.8798970756888681,0.6275808661607004
2025-10-27,NFLX,0.3623762069542268,0.3004779496937118
2025-10-27,CRM,0.3342051951777175,0.2922691620559744
2025-10-27,ORCL,0.4972187194090727,0.7379058165541386
2025-10-27,ADBE,0.26640585446428094,0.24733666530895163
2025-10-27,AVGO,0.4228837768634779,0.40615571761825625
2025-10-27,QCOM,0.4560646682335373,0.334406053459157
2025-10-27,INTC,0.8260154011886709,0.6261520058735232
2025-10-27,BTC-USD,0.396804572326264,0.32955997951522786
2025-10-27,ETH-USD,0.6976110513928181,0.6804104275508684
2025-10-27,SOL-USD,0.8433197866314384,0.7444124438365762
2025-10-28,AAPL,0.25596274858364965,0.23907111669976894
2025-10-28,MSFT,0.1471693552694606,0.1599021303651793
2025-10-28,NVDA,0.36215043019218945,0.30261254729610026
2025-10-28,GOOGL,0.2395059299795481,0.2625823372643925
2025-10-28,AMZN,0.25445623457178795,0.2797267476610388
2025-10-28,META,0.22034230877107824,0.2920124158882934
2025-10-28,TSLA,0.4825512622546368,0.487863040410512
2025-10-28,AMD,0.8803567751524244,0.6280716949138385
2025-10-28,NFLX,0.3635469652215427,0.300461528526383
2025-10-28,CRM,0.33173521575494774,0.29228270528356787
2025-10-28,ORCL,0.4946740910042531,0.7360940078874694
2025-10-28,ADBE,0.2629889550721427,0.24753024147668423
2025-10-28,AVGO,0.4301102838589662,0.40823885373224195
2025-10-28,QCOM,0.4693742651200235,0.33914399139813683
2025-10-28,INTC,0.8316535043958583,0.6285676337574514
2025-10-28,BTC-USD,0.3961142762435803,0.3289898589627054
2025-10-28,ETH-USD,0.7034562693429476,0.6779207078140225
2025-10-28,SOL-USD,0.8435108106134465,0.7415390663414073
2025-10-29,AAPL,0.2559976873143886,0.23906999824347214
2025-10-29,MSFT,0.1474430248435059,0.15748090026087783
2025-10-29,NVDA,0.3566952921131814,0.3057039209912139
2025-10-29,GOOGL,0.24806445420750275,0.26383829981640905
2025-10-29,AMZN,0.2531315855279213,0.27953471272245417
2025-10-29,META,0.22017414081781161,0.28952878623725276
2025-10-29,TSLA,0.48214798471976705,0.46973653988157127
2025-10-29,AMD,0.877241544127821,0.6286329252484151
2025-10-29,NFLX,0.3551953425415045,0.2987351934902392
2025-10-29,CRM,0.3320228091166504,0.29227528981730183
2025-10-29,ORCL,0.49540296938373696,0.7371568630167838
2025-10-29,ADBE,0.3077051529209208,0.26718275627122395
2025-10-29,AVGO,0.42328178899669405,0.41098421068357205
2025-10-29,QCOM,0.47174306404368,0.3396972858057591
2025-10-29,INTC,0.8287352498433225,0.6289170686973148
2025-10-29,BTC-USD,0.402591801821078,0.3301377328384178
2025-10-29,ETH-USD,0.7016013412601618,0.6793497759594926
2025-10-29,SOL-USD,0.8358260153152919,0.739991937622573
2025-10-30,AAPL,0.2546879183252222,0.23859589941505333
2025-10-30,MSFT,0.1725497367704273,0.16501767383506807
2025-10-30,NVDA,0.3545657911561819,0.30614770028894894
2025-10-30,GOOGL,0.2554008230412303,0.2657524999090552
2025-10-30,AMZN,0.2698392311768028,0.2831614703112292
2025-10-30,META,0.3921407530081757,0.3454038992857834
2025-10-30,TSLA,0.49846404085893453,0.4749943415525145
2025-10-30,AMD,0.8882503925483027,0.6248228053331514
2025-10-30,NFLX,0.3535519442364278,0.2968475393525784
2025-10-30,CRM,0.33609048838965727,0.2900944614627979
2025-10-30,ORCL,0.528331149650131,0.7441348290104227
2025-10-30,ADBE,0.30408840868094267,0.2670684896768731
2025-10-30,AVGO,0.4310562772564323,0.40977983626597936
2025-10-30,QCOM,0.4707477094767362,0.3391663111697415
2025-10-30,INTC,0.552793099118334,0.624668286460979
2025-10-30,BTC-USD,0.40405817937234934,0.33123401789513257
2025-10-30,ETH-USD,0.704085157397797,0.6813499809127885
2025-10-30,SOL-USD,0.8435951914112622,0.7456006635274465
2025-10-31,AAPL,0.24191260730230194,0.23885913671432735
2025-10-31,MSFT,0.1705815545882641,0.16704927676186077
2025-10-31,NVDA,0.35506695377302194,0.29883854411476074
2025-10-31,GOOGL,0.25492187589146464,0.2643497667204654
2025-10-31,AMZN,0.38963721695101805,0.32474794419312014
2025-10-31,META,0.39731078962536703,0.3482094162032621
2025-10-31,TSLA,0.5056628605020302,0.47319806741285897
2025-10-31,AMD,0.886874346785446,0.6229856842337791
2025-10-31,NFLX,0.36047201446712274,0.30078170668584137
2025-10-31,CRM,0.3369973876988813,0.29044312780347953
2025-10-31,ORCL,0.5173924158335167,0.7436983872969738
2025-10-31,ADBE,0.30447131794627974,0.26599647221520706
2025-10-31,AVGO,0.4353759811622523,0.41149977634962936
2025-10-31,QCOM,0.4727243375699702,0.34062212150142773
2025-10-31,INTC,0.5400379143292221,0.6237927472668863
2025-10-31,BTC-USD,0.4048221790207514,0.3311493309543136
2025-10-31,ETH-USD,0.7028499322358306,0.6807593256990516
2025-10-31,SOL-USD,0.8415909472413576,0.7449845995459998
2025-11-03,AAPL,0.21142974917397128,0.2390389104499585
2025-11-03,MSFT,0.16944984835359728,0.16624400894667593
2025-11-03,NVDA,0.343695108609819,0.30042762509028914
2025-11-03,GOOGL,0.25280298437235604,0.2637495750958807
2025-11-03,AMZN,0.40047134447856514,0.32890150071434393
2025-11-03,META,0.3973317993343993,0.3465235426913806
2025-11-03,TSLA,0.507932679768747,0.4743047435049267
2025-11-03,AMD,0.8869204162570233,0.6230190042614181
2025-11-03,NFLX,0.3625808707086005,0.2986565090042705
2025-11-03,CRM,0.33606508217837805,0.2898887895429396
2025-11-03,ORCL,0.47667178076953914,0.7444864079631648
2025-11-03,ADBE,0.30489141539688597,0.2661047072612569
2025-11-03,AVGO,0.4365943165926283,0.41232194551861356
2025-11-03,QCOM,0.47095212410289466,0.33999135714061196
2025-11-03,INTC,0.5322923878079548,0.6245539415086071
2025-11-03,BTC-USD,0.40591463379598475,0.3343610748823226
2025-11-03,ETH-USD,0.705465166409885,0.6905870319775802
2025-11-03,SOL-USD,0.874286303713332,0.7681034906477143
2025-11-04,AAPL,0.21005893665342962,0.238986495377184
2025-11-04,MSFT,0.1674202304236435,0.1664159048447857
2025-11-04,NVDA,0.3544349052795827,0.3079140861904961
2025-11-04,GOOGL,0.2628878269679652,0.26475325161252505
2025-11-04,AMZN,0.39297664266121474,0.32755723151888333
2025-11-04,META,0.39800655378168986,0.34687408108098494
2025-11-04,TSLA,0.5283869265968086,0.48313637429164585
2025-11-04,AMD,0.9005761553798939,0.6273312914199991
2025-11-04,NFLX,0.3625162934685355,0.2977709577519107
2025-11-04,CRM,0.3398469590127152,0.2926560946530553
2025-11-04,ORCL,0.4729685540440143,0.7471716276823547
2025-11-04,ADBE,0.3048874452115966,0.26616200199289153
2025-11-04,AVGO,0.4462647604154107,0.41584145542541684
2025-11-04,QCOM,0.4895278915605726,0.34836251657491996
2025-11-04,INTC,0.5725798615997789,0.6352889832042997
2025-11-04,BTC-USD,0.4262094393730627,0.34336318209941424
2025-11-04,ETH-USD,0.7442698872605812,0.7073043590953065
2025-11-04,SOL-USD,0.8872444089019086,0.7756145039011527
2025-11-05,AAPL,0.20781586458737017,0.23731000187106624
2025-11-05,MSFT,0.17240587059795448,0.168096179623603
2025-11-05,NVDA,0.35819617282451477,0.30977181729892195
2025-11-05,GOOGL,0.2616389198742295,0.26494812754423147
2025-11-05,AMZN,0.3924862089485848,0.3259999129325176
2025-11-05,META,0.4003875830771685,0.3475858448515348
2025-11-05,TSLA,0.5285804308573687,0.485364620083396
2025-11-05,AMD,0.8995625663005026,0.6271251500975861
2025-11-05,NFLX,0.3623657196958866,0.2970611903431546
2025-11-05,CRM,0.3405019168643774,0.29282692569591146
2025-11-05,ORCL,0.47420981160595294,0.7446082590565115
2025-11-05,ADBE,0.29826805281062063,0.26609091263444945
2025-11-05,AVGO,0.4494213865152879,0.41541730550845946
2025-11-05,QCOM,0.49813529690075903,0.3542509834753318
2025-11-05,INTC,0.5545587091634642,0.6364627900189331
2025-11-05,BTC-USD,0.4306196842935529,0.3455133864511872
2025-11-05,ETH-USD,0.7566162174131447,0.7089553270210583
2025-11-05,SOL-USD,0.9015048697664569,0.7655198251525289
2025-11-06,AAPL,0.20261740937627165,0.2368546089851928
2025-11-06,MSFT,0.18091494400761524,0.17045196373088523
2025-11-06,NVDA,0.3765115149326051,0.31198997813507173
2025-11-06,GOOGL,0.2600307286182895,0.26471384459384073
2025-11-06,AMZN,0.4022663181937131,0.3298615953447184
2025-11-06,META,0.40411813570940475,0.3478238626739337
2025-11-06,TSLA,0.5225145940765401,0.4800906287402064
2025-11-06,AMD,0.9357979097362846,0.6362529625712898
2025-11-06,NFLX,0.3618982793043918,0.292091866108555
2025-11-06,CRM,0.3704611135178974,0.30566772431694905
2025-11-06,ORCL,0.4549808962865471,0.7461346205725635
2025-11-06,ADBE,0.3051921236417114,0.26761453607713465
2025-11-06,AVGO,0.44941761970391547,0.4096322539483858
2025-11-06,QCOM,0.5055635240893316,0.35989200059965215
2025-11-06,INTC,0.5080823621208669,0.6389583336485379
2025-11-06,BTC-USD,0.42304068948947066,0.34730314908275145
2025-11-06,ETH-USD,0.7374773153081734,0.7090328944240389
2025-11-06,SOL-USD,0.8737959348002629,0.764718385655869
2025-11-07,AAPL,0.2024196076548345,0.2349613300864523
2025-11-07,MSFT,0.178740697565126,0.17041845469268435
2025-11-07,NVDA,0.376541706497463,0.30950392715436864
2025-11-07,GOOGL,0.27058637704085553,0.26773771028875387
2025-11-07,AMZN,0.40216032846599237,0.3298790818879139
2025-11-07,META,0.40524246431085376,0.3477899879205451
2025-11-07,TSLA,0.5215699087742767,0.47901734301447346
2025-11-07,AMD,0.9374769896941307,0.6372966863801123
2025-11-07,NFLX,0.3625745390091699,0.29224517557721796
2025-11-07,CRM,0.3692750679431343,0.30537360273909064
2025-11-07,ORCL,0.45216762249045606,0.7424528153492264
2025-11-07,ADBE,0.29930952963378005,0.2617606286542675
2025-11-07,AVGO,0.4525981932109879,0.4102263195950176
2025-11-07,QCOM,0.5071996993991472,0.35953618010000266
2025-11-07,INTC,0.4970942932773012,0.6342812672124585
2025-11-07,BTC-USD,0.42748133225426843,0.3453335987946288
2025-11-07,ETH-USD,0.7342414374972125,0.7028592477928542
2025-11-07,SOL-USD,0.8586963856811077,0.7656599826805055
2025-11-10,AAPL,0.20182191726869622,0.23494367070070668
2025-11-10,MSFT,0.18638047890516163,0.17117429274603416
2025-11-10,NVDA,0.4068412475173972,0.32277015319923913
2025-11-10,GOOGL,0.28645327277497973,0.2741798869638253
2025-11-10,AMZN,0.40329622408511506,0.32993658752910315
2025-11-10,META,0.40992228130224045,0.34870191136470186
2025-11-10,TSLA,0.5321700977205124,0.4820520140577897
2025-11-10,AMD,0.9415406377631531,0.640192536276474
2025-11-10,NFLX,0.3661647769024362,0.2929459583464543
2025-11-10,CRM,0.36940993312965004,0.3050568592030917
2025-11-10,ORCL,0.4533940517802227,0.7407155846226101
2025-11-10,ADBE,0.3004140860995205,0.26197364566400155
2025-11-10,AVGO,0.4528726125943616,0.41103754484567856
2025-11-10,QCOM,0.502173187587389,0.35956324521814675
2025-11-10,INTC,0.48815782411039177,0.633297300754401
2025-11-10,BTC-USD,0.4146075246368473,0.3477870324287144
2025-11-10,ETH-USD,0.7308391738688894,0.7052170948979388
2025-11-10,SOL-USD,0.857610716954325,0.7676667046606493
2025-11-11,AAPL,0.2095820582757569,0.23468464638987044
2025-11-11,MSFT,0.18601699845308245,0.17133012321337335
2025-11-11,NVDA,0.41179636753850996,0.3268837833921831
2025-11-11,GOOGL,0.2849990707799101,0.2719322265964192
2025-11-11,AMZN,0.4005598311533089,0.32993959251487953
2025-11-11,META,0.4094432497167699,0.34885668711005896
2025-11-11,TSLA,0.5334821981968784,0.46725866131010807
2025-11-11,AMD,0.9487418252990214,0.6407412972684207
2025-11-11,NFLX,0.3691474494969439,0.2940773623445302
2025-11-11,CRM,0.35736769573258165,0.3055165171223813
2025-11-11,ORCL,0.45535418339426936,0.7405600696246178
2025-11-11,ADBE,0.30006247094985705,0.26299672781262357
2025-11-11,AVGO,0.4569461779551312,0.412414178431003
2025-11-11,QCOM,0.5032797902852626,0.3574340783054573
2025-11-11,INTC,0.48267870783093064,0.6325163566839939
2025-11-11,BTC-USD,0.4214527750310962,0.35039139765347316
2025-11-11,ETH-USD,0.738519748156708,0.7086499654216704
2025-11-11,SOL-USD,0.8805783519050575,0.7777709745118476
2025-11-12,AAPL,0.21125312656402942,0.23518896125246153
2025-11-12,MSFT,0.18632766503825432,0.17144142218945713
2025-11-12,NVDA,0.41178715126887416,0.32655669764265727
2025-11-12,GOOGL,0.29199271066174176,0.27236798391766204
2025-11-12,AMZN,0.4066411032325558,0.33016393521916354
2025-11-12,META,0.41193763065890193,0.3517973816950754
2025-11-12,TSLA,0.5272883264928276,0.46897006725131374
2025-11-12,AMD,0.9736210644641937,0.6551315780315817
2025-11-12,NFLX,0.36755769043989506,0.2954386131944232
2025-11-12,CRM,0.35704333844940445,0.3046810857985303
2025-11-12,ORCL,0.45424544880309947,0.7434204828044695
2025-11-12,ADBE,0.2936031878344232,0.26260446648609875
2025-11-12,AVGO,0.45676580129306865,0.41205274743982867
2025-11-12,QCOM,0.5047745922404683,0.3580104765463777
2025-11-12,INTC,0.439287466718582,0.622814795222056
2025-11-12,BTC-USD,0.4016822394701726,0.3508590278357652
2025-11-12,ETH-USD,0.720222864919271,0.707504083650623
2025-11-12,SOL-USD,0.8549366648475382,0.7773413554209625
2025-11-13,AAPL,0.21122297368165865,0.23530192578615824
2025-11-13,MSFT,0.19020486655106084,0.1719118124894169
2025-11-13,NVDA,0.4249743339152895,0.33162507618258785
2025-11-13,GOOGL,0.30800634149249023,0.27797564901044275
2025-11-13,AMZN,0.41602951483758116,0.332822463863154
2025-11-13,META,0.40866193766297504,0.350456401672479
2025-11-13,TSLA,0.5415125840042841,0.4834677989896663
2025-11-13,AMD,0.9868880594170127,0.6604432524589736
2025-11-13,NFLX,0.3670518554781457,0.29485948419243674
2025-11-13,CRM,0.3620076874727029,0.30648778589158404
2025-11-13,ORCL,0.4641874823530116,0.7467004818297527
2025-11-13,ADBE,0.2865226763149526,0.260429763465192
2025-11-13,AVGO,0.47369163506517625,0.417933678428531
2025-11-13,QCOM,0.5052630913059782,0.35873278495866057
2025-11-13,INTC,0.45304557364051373,0.6300870222775964
2025-11-13,BTC-USD,0.39825315649125015,0.3501970185750264
2025-11-13,ETH-USD,0.7224957901954505,0.7075273779523852
2025-11-13,SOL-USD,0.8366507354027956,0.7803858817860829
2025-11-14,AAPL,0.21150873991752847,0.23539090930625442
2025-11-14,MSFT,0.19448950477398655,0.17326644097489258
2025-11-14,NVDA,0.42751590401910594,0.33256662637863627
2025-11-14,GOOGL,0.309590806091944,0.2788223916775188
2025-11-14,AMZN,0.41575275810223933,0.33352634265194725
2025-11-14,META,0.405586714922865,0.3503244117366468
2025-11-14,TSLA,0.5407617677032683,0.4778727011458651
2025-11-14,AMD,0.9797467072774677,0.6581824798227913
2025-11-14,NFLX,0.3814447802498418,0.2970425231555605
2025-11-14,CRM,0.3636074442834002,0.30460227574347587
2025-11-14,ORCL,0.474042551197284,0.7477883617123797
2025-11-14,ADBE,0.28487504700209526,0.26055678970627805
2025-11-14,AVGO,0.47408862074370645,0.4175429502480594
2025-11-14,QCOM,0.5054335174745412,0.3587713275226519
2025-11-14,INTC,0.45268196813019074,0.6304113423918668
2025-11-14,BTC-USD,0.41644892950946794,0.3533603352661676
2025-11-14,ETH-USD,0.725975009928846,0.7027600776702462
2025-11-14,SOL-USD,0.8407865430042977,0.7805213574347968
2025-11-17,AAPL,0.21854402865295422,0.2375767177695369
2025-11-17,MSFT,0.18326545693184962,0.17341546468498026
2025-11-17,NVDA,0.42994653277296346,0.3343050750610482
2025-11-17,GOOGL,0.3158562088595142,0.2817930779248547
2025-11-17,AMZN,0.41664470068332626,0.333248602001706
2025-11-17,META,0.4045168247808591,0.3502207696114061
2025-11-17,TSLA,0.5158400614148866,0.47785130973902984
2025-11-17,AMD,0.7259165975791156,0.6602108446256031
2025-11-17,NFLX,0.3809153652654015,0.29723884429814534
2025-11-17,CRM,0.36622555333700807,0.3056874093415977
2025-11-17,ORCL,0.4673540682523268,0.7474444325559336
2025-11-17,ADBE,0.2868969205122579,0.2598354053572975
2025-11-17,AVGO,0.4732646122467735,0.41741655082494844
2025-11-17,QCOM,0.5204712189589082,0.3653910111067849
2025-11-17,INTC,0.4569074360855618,0.6311257042622112
2025-11-17,BTC-USD,0.40990201595382353,0.3543714501765852
2025-11-17,ETH-USD,0.7114368829964192,0.7042156834805723
2025-11-17,SOL-USD,0.847837679731224,0.7860208231780588
2025-11-18,AAPL,0.21848629884846996,0.23630811287275658
2025-11-18,MSFT,0.1968644215123323,0.1792726308608076
2025-11-18,NVDA,0.4378320629990825,0.3377984028965155
2025-11-18,GOOGL,0.30897981610916325,0.28207071070306144
2025-11-18,AMZN,0.43771757071810496,0.34158493293665343
2025-11-18,META,0.40451022154813304,0.35016737569795264
2025-11-18,TSLA,0.5030571075276089,0.4791134878224869
2025-11-18,AMD,0.7329623875292127,0.6651507172741705
2025-11-18,NFLX,0.3882122129316931,0.302190372538633
2025-11-18,CRM,0.36184702163988924,0.30636556749594707
2025-11-18,ORCL,0.46591552406979636,0.7473855386022331
2025-11-18,ADBE,0.28676594961366614,0.25915514207859475
2025-11-18,AVGO,0.47371849732813015,0.4176840926891503
2025-11-18,QCOM,0.5183520878298503,0.3641377572789785
2025-11-18,INTC,0.4547349674654649,0.6314487201776505
2025-11-18,BTC-USD,0.41032310285956625,0.3529263895959537
2025-11-18,ETH-USD,0.7146466152681415,0.7055654009767081
2025-11-18,SOL-USD,0.882670198620668,0.7963872146126225
2025-11-19,AAPL,0.21819683945483054,0.23631610541721512
2025-11-19,MSFT,0.19937225094287203,0.18039591157914753
2025-11-19,NVDA,0.4410770634914637,0.3344582906022388
2025-11-19,GOOGL,0.31578247721776265,0.28507377227690983
2025-11-19,AMZN,0.4353947215362131,0.3415522700380073
2025-11-19,META,0.40327319255611754,0.34995296691796357
2025-11-19,TSLA,0.5017870622126285,0.4776491944390417
2025-11-19,AMD,0.6602811810742447,0.6603492293552033
2025-11-19,NFLX,0.39573546476318844,0.3077861767313049
2025-11-19,CRM,0.3679551693469169,0.308575093831646
2025-11-19,ORCL,0.46963090176814176,0.7472166385992614
2025-11-19,ADBE,0.2909142230613843,0.26075896395888004
2025-11-19,AVGO,0.48200898188588187,0.421645523269804
2025-11-19,QCOM,0.51709413577923,0.36424086780233805
2025-11-19,INTC,0.45976850697230087,0.6310861163569871
2025-11-19,BTC-USD,0.40429394971055854,0.35277536398879306
2025-11-19,ETH-USD,0.7121488576049595,0.7043643195284865
2025-11-19,SOL-USD,0.8693694290861386,0.7975216301751337
2025-11-20,AAPL,0.21436812853712642,0.23707067764006398
2025-11-20,MSFT,0.2031589763612801,0.1822904896436049
2025-11-20,NVDA,0.4466342505555237,0.3388732697272682
2025-11-20,GOOGL,0.3152001989386736,0.2864795363420679
2025-11-20,AMZN,0.43987277022865146,0.34331322644501333
2025-11-20,META,0.3947217621153853,0.34964183240271046
2025-11-20,TSLA,0.5047753534736371,0.4764282741855717
2025-11-20,AMD,0.6970772672817784,0.6735824693164262
2025-11-20,NFLX,0.40599309250225696,0.31412823535920864
2025-11-20,CRM,0.36292987549294276,0.30898229695824486
2025-11-20,ORCL,0.4841578070876814,0.7540144476839571
2025-11-20,ADBE,0.29416847135156715,0.2620910335713206
2025-11-20,AVGO,0.4864608689911624,0.4235828348393571
2025-11-20,QCOM,0.5284632700705796,0.3704412674065713
2025-11-20,INTC,0.4731047994261725,0.6356564231526309
2025-11-20,BTC-USD,0.4232397316270474,0.3621734391394009
2025-11-20,ETH-USD,0.7245553102805106,0.7013512026633145
2025-11-20,SOL-USD,0.8677156343473292,0.7918545655405519
2025-11-21,AAPL,0.19111220856707847,0.23867633006577668
2025-11-21,MSFT,0.197528310830688,0.1822639426402832
2025-11-21,NVDA,0.42462019672172824,0.33900520419196534
2025-11-21,GOOGL,0.31550509917056035,0.2908187107256247
2025-11-21,AMZN,0.41747829754551874,0.344374481052927
2025-11-21,META,0.38556774759948337,0.3500708608866635
2025-11-21,TSLA,0.4846902068219315,0.47666330003616914
