date,port_return,port_index,port_drawdown
2023-02-17,-0.0026262545419552777,73.13355682131893,-0.37945778993912327
2023-02-21,-0.02048428688901833,71.63546806217671,-0.39216915459675583
2023-02-22,-0.0025030506682602685,71.45616085597254,-0.39369058600053164
2023-02-23,0.011854634326975854,72.30324751332967,-0.3865030096085649
2023-02-24,-0.022149664066131163,70.70175487001907,-0.4000917618513177
2023-02-27,0.006862843666785375,71.18696996065941,-0.39597468539848657
2023-02-28,-0.0023776775308685136,71.01771030169334,-0.39741086281709026
2023-03-01,-0.00032157757339990663,70.9948725987461,-0.3976046419695828
2023-03-02,0.010890745851698858,71.7680597129928,-0.3910441072230303
2023-03-03,0.013589343992965328,72.74334056414033,-0.38276879611954073
2023-03-06,-0.004487706698195932,72.41688978744149,-0.3855387487275306
2023-03-07,-0.01096728329509712,71.6226732417928,-0.3922777193440956
2023-03-08,-0.0003636498526498487,71.59662766722202,-0.39249871746190823
2023-03-09,-0.027570001380029168,69.62270854363128,-0.4092475286598529
2023-03-10,-0.009831642937257598,68.93820293290554,-0.41505559602237174
2023-03-13,0.03089414135616272,71.06798951915455,-0.39698424092039053
2023-03-14,0.03060871094792141,73.24328906799626,-0.3785267058536814
2023-03-15,-0.0011261586552423178,73.16080550407392,-0.3792265833828862
2023-03-16,0.03569700810762228,75.77242737131303,-0.3570668296969087
2023-03-17,0.01034967867556499,76.5566476470737,-0.35041267797440945
2023-03-20,0.0028972037953925753,76.77844785719932,-0.3485306911195981
2023-03-21,0.017218562507473074,78.10046236085527,-0.3373133261029405
2023-03-22,-0.016668568402696766,76.7986394617111,-0.3483593642563494
2023-03-23,0.023630575213677816,78.61343548781919,-0.3329607212011203
2023-03-24,-0.005166050201841706,78.20731453354988,-0.33640667960199555
2023-03-27,-0.009131308627942734,77.49317940758144,-0.342466155013991
2023-03-28,-0.0023510407892730623,77.31098978190376,-0.34401204390388074
2023-03-29,0.023498904928660136,79.12771338072932,-0.32859704528923195
2023-03-30,0.006934447522495415,79.67642035674307,-0.32394123673334163
2023-03-31,0.018670261087255793,81.1639999273014,-0.31131904311282577
2023-04-03,-0.008482681198832312,80.47551159109605,-0.3171609041178065
2023-04-04,0.0024715466149378695,80.67441056935442,-0.3154732354618317
2023-04-05,-0.009274860216821994,79.92616668824914,-0.3218221255175967
2023-04-06,0.0019429930010029179,80.08146267072141,-0.3205044306540423
2023-04-10,0.0036986914076823393,80.37765928861624,-0.3179911862301441
2023-04-11,-0.0011120786874844067,80.28827300677149,-0.31874963369661413
2023-04-12,-0.00632689008347916,79.78029792846529,-0.32305982988354554
2023-04-13,0.02168233034810447,81.51012070342045,-0.3083821894891786
2023-04-14,0.0016665767416111673,81.64596357479068,-0.3072295553320973
2023-04-17,-0.004341524570448303,81.29149561785279,-0.31023723523930347
2023-04-18,0.00324974694765053,81.55567240760685,-0.30799568079991946
2023-04-19,-0.014390202980369674,80.38206972746086,-0.31795376341650106
2023-04-20,-0.011452124330652439,79.4615242709868,-0.32576464171710895
2023-04-21,-0.006777107274722675,78.92300499678935,-0.33033400706860316
2023-04-24,-0.0038311694683302927,78.62063758969677,-0.332899610974701
2023-04-25,-0.015512258858585334,77.40105390777838,-0.34324784489392435
2023-04-26,0.0035522463788495687,77.67600152124142,-0.3409148994291472
2023-04-27,0.03145200736682529,80.11906769331301,-0.3201853499906281
2023-04-28,0.010960619129980574,80.99722227934855,-0.3127341605328944
2023-05-01,-0.009632162362009786,80.21704388348206,-0.31935401668450447
2023-05-02,-0.006234707341033368,79.71691409110572,-0.32359764519332646
2023-05-03,-0.008735549148935824,79.02054307006136,-0.32950639120819614
2023-05-04,-0.00383391908756569,78.71758470167525,-0.33207700945303387
2023-05-05,0.027329206522326843,80.86887383092608,-0.3138232041033657
2023-05-08,-0.007109921204933274,80.2939025100565,-0.3187018670548445
2023-05-09,-0.005558618311859486,79.84757935323344,-0.322488943332469
2023-05-10,0.011029576998238144,80.72826437783287,-0.31501628296579676
2023-05-11,-0.002654742915735728,80.51395158987617,-0.31683473863598766
2023-05-12,-0.0042563769802485,80.17125385974019,-0.3197425475281628
2023-05-15,0.009329311368479705,80.91919644979914,-0.3133962139433242
2023-05-16,0.0030448528072485447,81.16558349226962,-0.31130560647788197
2023-05-17,0.01679868033300435,82.52905818339804,-0.2997364495139716
